,Player id,Player name,team_name,label,date,matchId
0,450166,A. Taranis,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1,280978,N. Halse,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
2,453295,O. Skolnik,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
3,603907,N. Vesterbæk,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
7,684432,A. Maarup Hansen,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
8,449465,O. Angus,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
9,579353,A. Vendelbo,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
11,740749,O. Balsløv,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
13,569769,J. Blach Nielsen,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
14,0,,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
15,562489,M. Brylov,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
17,523118,V. Montell,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
21,679476,M. Skøtt,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
23,519615,S. Andersen,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
25,681200,O. Jakobsen,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
27,519715,O. Juul Jensen,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
36,681198,N. Alexander Huge,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
51,449251,R. Arabaci,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
56,443733,T. Brogaard,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
59,576250,A. Højmark-Jensen,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
69,577593,M. Freitag,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
123,681202,O. Gärtig,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
154,608391,J. Pank Iversen,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
211,0,,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1326,681203,R. Berner,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1327,619924,S. Baskaya,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1338,549469,A. Bredahl,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1478,681209,W. Lohse,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1488,577967,C. Allen,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1571,56972,E. Nielsen,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1586,619664,M. Winkel,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1705,449042,S. Holden,Roskilde,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1813,562166,J. El-Sayed,Nykøbing,"Nykøbing - Roskilde, 0 - 5","April 12, 2024 at 7:00:00 PM GMT+2",5579331
1885,579672,T. Friis,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1886,57123,J. Brinck,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1887,517845,D. Lundholm,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1888,496177,M. Frandsen,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1889,619520,H. Bedzeti,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1890,660015,N. Christensen,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1891,517847,M. Pedersen,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1892,0,,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1893,562507,M. Bank,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1894,1055905,D. Chernet,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1895,412015,D. Børner Thorup,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1896,696254,M. Olsen,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1898,735823,M. Veltz,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1902,448528,M. Laursen,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1903,514804,F. Valdbjørn,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1905,519653,M. Larsen,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1913,844064,C. Andersen,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1923,0,,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1924,562746,R. Juul,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1925,579439,I. Mehanovic,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1929,871633,N. Dahl Sauer,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1934,562518,E. Thomsen,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1935,562542,S. Vesterbæk,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
1939,544227,R. Kirkegaard Jensen,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
3187,562499,F. Andersen,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
3227,552291,A. Garly,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
3253,817593,S. Nedergaard,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
3326,521075,W. Maretti,HIK,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
3340,912460,S. Schouby,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
3344,624678,O. Thunbo,Brabrand,"Brabrand - HIK, 0 - 1","April 13, 2024 at 2:00:00 PM GMT+2",5579362
3509,449063,M. Vesterholm,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3510,947782,A. Pisani,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3511,639334,M. Huldahl,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3512,822495,S. Jalal,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3513,583941,V. Høgh,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3514,522671,D. Mortensen,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3515,600639,I. Salou,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3516,680714,I. Namli,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3518,624691,P. Kaiser,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3520,824711,C. Holmelund,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3524,519630,M. Kjellerup,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3525,569753,Z. Nsoni,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3528,521007,R. Wedege,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3529,681302,W. Peitersen,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3533,794604,S. Pedersen,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3535,496599,L. Carl Svensson,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3539,449603,O. Friis,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3543,380837,C. Kudsk,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3544,626392,B. Rolland,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3560,496084,K. El Haddouchi,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3575,0,,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3597,0,,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3625,580507,A. Hoff,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
3633,446834,L. Simonsen,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
4592,579470,Y. Mokdad,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
4688,449090,F. Sloth,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
4819,674245,O. Østergaard,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
4875,604114,N. Mehl,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
4942,608926,M. Mortensen,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
4945,576239,O. Høybye,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
5029,577969,L. Christophersen,FA 2000,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
5038,947780,R. Breiner,Skive,"FA 2000 - Skive, 3 - 2","April 13, 2024 at 1:45:00 PM GMT+2",5579361
