,Player id,Player name,team_name,label,date,matchId
1859,0,,Hobro IK U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
1864,621843,V. Olsen Harboe,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
1870,625603,L. Bislev,Hobro IK U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
1924,622040,M. Bill,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
1949,622046,R. Linden,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
2818,764494,M. Steenstrup,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3067,849891,F. Fynbo Bitsch,Hobro IK U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3124,815876,N. Domino Svanholm,Hobro IK U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3155,775199,J. Plauborg,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3156,701659,R. Sjøholm,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3161,629043,F. Erritzøe,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3223,784495,F. Fønss Bach,Hobro IK U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3234,629046,G. Foss,Helsingør U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3371,688609,M. Andersen,Hobro IK U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3387,654277,M. Harregaard,Hobro IK U19,"Helsingør U19 - Hobro IK U19, 3 - 1","August 12, 2023 at 1:00:00 PM GMT+2",5485567
3576,697954,I. Dorgu,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3577,762322,G. Larsen,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3578,789919,V. Falconi,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3579,636415,Y. Shirzai,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3583,766049,J. Funch Sommer,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3585,625203,M. Durlev,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3588,697955,R. Eriksen,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3591,738377,E. Villumsen,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3592,681563,K. Abdulovski,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3595,681246,D. Hessner Jacobsen,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3596,747783,N. Maale,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3597,681248,F. Lindgaard,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3618,740999,T. Abdulovski,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3619,681250,M. Strube,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3621,849881,O. Dahlin Hansen,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3629,679399,N. Jakobsen,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3632,679648,L. Schmidt,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3634,749314,E. Hasan,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3636,0,,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3637,817439,T. Skaarup Nielsen,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3639,850101,A. Menouar,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3644,932169,E. Arrieta,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3687,680661,R. Sezallari,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
3754,0,,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
4083,694183,Z. Fazal,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
4501,743408,L. Jakupi,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
4696,680622,E. Özkul,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
5005,680613,A. Dauti,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
5015,624748,J. Idris,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
5044,849896,A. Javany,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
5143,766720,N. Poulsen,AB U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
5229,625218,C. Pedersen,HB Køge U19,"HB Køge U19 - AB U19, 4 - 3","August 12, 2023 at 3:00:00 PM GMT+2",5485570
5344,764628,L. Emurli,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5345,764643,S. Duracek,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5346,962679,A. Bonke,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5347,764651,L. Keita,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5349,779828,Muhammad Huzaifa,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5351,964395,S. Jensen,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5352,764630,H. Janaway,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5353,764496,R. Karlsen,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5354,0,,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5360,681077,F. Bøving,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5367,764509,C. Lindgreen,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5368,764503,M. Tekoe,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5371,624734,S. Rygaard,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5372,848037,J. Kokou,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5373,681282,W. Roesgaard,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5381,961261,J. Ravnholt Christensen,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5382,681081,G. Nielsen,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5383,697953,M. Lynge,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5398,764633,M. Belmaillah,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5404,764623,B. Manniche,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5409,746955,A. Poezevara,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5420,681073,J. Andersen,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5438,681074,A. Sørensen,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5583,0,,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5891,660844,K. Iversen,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
5906,764627,I. Elaoufi,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
6079,844492,N. Negosanti,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
6431,849685,W. Hildebrandt,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
6460,767448,M. Hammelboe,Amager Academy U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
6464,846652,V. Davidsen,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
6678,813144,P. Palomino,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
6682,681285,L. Swary,HIK U19,"HIK U19 - Amager Academy U19, 1 - 1 (E)","August 12, 2023 at 12:00:00 PM GMT+2",5485564
7085,690948,N. Bossen,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7086,851324,E. Lausten,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7087,682109,H. Ali,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7088,703491,L. Bulow,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7090,789789,M. Haas Jørgensen,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7092,707024,C. Nygaard,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7093,624660,R. Jensen,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7099,629222,O. Shelkovenko,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7101,0,,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7104,625638,O. Bech,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7105,0,,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7106,660941,V. Hjorth,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7107,679881,L. Kirkegaard,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7108,762546,V. Hoff,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7109,624799,M. Nedergaard,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7110,679581,A. Vogtmann,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7113,624807,C. Boyum,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7114,739717,V. Rosenkrantz,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7116,624951,N. Thomsen,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7119,679868,K. Kiilerich,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7123,682110,C. Christensen,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7127,684216,M. Løndal,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7130,762547,R. Bertel,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
7186,690947,J. Guldbrand,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8178,906745,C. Georgi,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8451,678993,S. Rosenkilde,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8461,856260,M. Blenstrup,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8760,963410,A. Christiansen,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8761,625645,F. Møller,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8844,683102,D. Dudic,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8884,678657,L. Hansen,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8970,745649,Ali Sheik,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
8974,906754,D. Nielsen,Viborg U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
9011,767719,Y. Akileh,Kolding IF U19,"Kolding IF U19 - Viborg U19, 2 - 1","August 12, 2023 at 12:00:00 PM GMT+2",5485566
9094,849715,M. Sørensen,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9095,681326,A. Høyer,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9096,0,,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9097,766529,T. Pettersson,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9098,681323,F. Rasmussen,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9099,964770,E. Pedersen,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9101,964729,T. Junkuhn,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9102,766534,J. Jørgensen,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9103,849712,L. Gray,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9104,824672,D. Sørensen,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9105,964765,M. Nielsen,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9109,681339,F. Knudsen,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9110,745021,E. Dragsbjerg,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9112,862133,V. Jensen,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9117,766530,J. Denta,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9119,678656,W. Kjersgaard,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9123,681332,L. Printzlau,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9132,684707,M. Krabbenhøft,SfB-Oure FA U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
9136,679395,M. Welcher,Hvidovre U19,"SfB-Oure FA U19 - Hvidovre U19, 2 - 3","August 12, 2023 at 1:00:00 PM GMT+2",5485568
