,Player id,Player name,team_name,label,date,matchId
1403,738376,S. Hald,HB Køge,"Hillerød - HB Køge, 0 - 4","July 21, 2023 at 7:00:00 PM GMT+2",5467821
1476,449783,T. Pedersen,HB Køge,"Hillerød - HB Køge, 0 - 4","July 21, 2023 at 7:00:00 PM GMT+2",5467821
1487,707005,B. Alkhoudari,HB Køge,"Hillerød - HB Køge, 0 - 4","July 21, 2023 at 7:00:00 PM GMT+2",5467821
1545,679399,N. Jakobsen,HB Køge,"Hillerød - HB Køge, 0 - 4","July 21, 2023 at 7:00:00 PM GMT+2",5467821
1562,449083,A. Alicino,Hillerød,"Hillerød - HB Køge, 0 - 4","July 21, 2023 at 7:00:00 PM GMT+2",5467821
1563,815708,R. Lynder,HB Køge,"Hillerød - HB Køge, 0 - 4","July 21, 2023 at 7:00:00 PM GMT+2",5467821
1729,380832,S. Andreasen,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1730,57429,D. Grétarsson,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1731,505449,A. Barkarson,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1732,502943,R. Vinderslev,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1733,56594,R. Frantsen,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1735,224185,A. Okosun,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1736,576579,C. Lange,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1737,676941,S. Wæver,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1738,619219,E. Nielsen,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1740,562226,M. Hannesbo,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1746,0,,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1748,604019,S. Emini,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1752,475944,M. Soulas,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1756,475095,T. Anker,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1757,449435,P. Christiansen,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1759,224158,N. Flø,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1762,608874,J. Gallegos,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1763,562224,M. Jakobsen,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1765,687025,M. Agger,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1775,56504,M. Greve,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1801,545846,L. Steffensen,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1816,607030,M. Bundgaard Sørensen,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
1831,169008,L. Jensen,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
2715,0,,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
2967,374982,O. Buch,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3136,590060,I. Nikolov,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3159,509708,K. Ingason,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3170,551496,B. Smales-Braithwaite,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3185,533531,V. Mpindi,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3340,621420,M. Hyllegaard,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3349,609090,M. Ladefoged,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3471,619989,O. Øhlenschlæger,Vendsyssel,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3482,56292,A. Oggesen,SønderjyskE,"Vendsyssel - SønderjyskE, 1 - 1","July 21, 2023 at 7:00:00 PM GMT+2",5467822
3602,578855,T. Prica,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3603,450488,M. Højholt,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3604,547397,K. Jørgensen,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3605,449782,A. Daghim,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3607,545144,L. Kramer,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3608,258718,J. Posavec,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3611,56435,R. Thelander,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3612,56383,J. Ahlmann,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3618,622992,J. Mathys,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3619,0,,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3625,56004,M. Falkesgaard,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3627,521045,J. Erenbjerg,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3629,450212,Y. Bakiz,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3630,476352,D. Thøgersen,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3635,56386,L. Andersen,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3640,416018,Allan Sousa,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3642,494823,M. Mouritz,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3645,631947,M. Widell,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3653,56096,J. Egeris,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3654,449136,N. Morberg,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3658,737668,Abdullah Iqbal,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3686,56376,N. Thomsen,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3723,0,,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3753,340893,E. Christensen,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
3917,619642,O. Ross,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
4805,399558,A. Poulsen,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
4807,562503,L. Prip,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
4828,56396,N. Helenius,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
4928,549445,A. Bustamante,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
4993,345745,Pedro Ferreira,AaB,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
5117,275936,E. Ogude,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
5150,622720,T. Bany,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
5464,424254,A. Heimer Hansen,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
5509,579401,F. Isaki,B 93,"B 93 - AaB, 0 - 3","July 22, 2023 at 2:00:00 PM GMT+2",5467823
5538,450134,V. Rasmussen,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5539,621798,F. Dietz,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5540,449367,O. Klitten,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5541,0,,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5542,56042,J. Juelsgård,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5543,347370,N. Røjkjær,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5545,561324,A. Jakobsen,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5546,56156,S. Jakobsen,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5551,484721,F. Mortensen,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5554,372290,E. Søgård,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5555,544940,M. Brajanac,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5556,165292,M. Wohlgemuth,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5557,449432,V. Birksø,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5559,518890,S. Bækgård,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5562,435444,J. Gertsen,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5563,291584,J. Brinch,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5569,621737,F. Elkær,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5571,621802,M. Freundlich,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5580,566365,L. Skjellerup,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5583,561595,E. Dall,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5596,527511,E. Simonsen,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5604,524507,F. Christensen,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
5671,449075,J. Fischer,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
6410,0,,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
6631,766104,T. Bach,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
6751,281252,M. Kristensen,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
6849,347368,G. Marcussen,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
6869,56086,A. Holvad,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
7040,621854,M. Fischer,Fredericia,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
7055,685572,A. Yoda,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
7101,522673,O. Overgaard,Hobro,"Fredericia - Hobro, 0 - 2","July 23, 2023 at 2:00:00 PM GMT+2",5467824
7322,380834,S. Dhaflaoui,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7323,516375,L. Bust,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7324,443694,O. Drost,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7325,569700,C. Friedrich,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7326,0,,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7327,284615,N. Mouritsen,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7328,579706,S. Yatéké,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7329,399556,C. Enemark,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7331,400357,M. Carlson,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7334,622041,R. Marcus,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7339,14928,F. Hasani,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7343,224175,M. Kongstedt,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7345,56013,D. Norouzi,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7348,504570,M. Etim,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7358,271762,N. Dannevang,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7361,576657,A. Njai,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7368,56253,F. Helstrup,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7369,436689,M. Mølvadgaard,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7371,383449,M. Knudsen,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7372,450073,F. Ellegaard,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7373,383090,K. Enghardt,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7377,471965,F. Ibsen,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7424,0,,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
7426,472499,M. Høst,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8321,577566,J. Madsen,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8427,821046,A. Hvid,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8430,604370,M. Christensen,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8498,56142,J. Schoop,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8509,577593,M. Freitag,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8667,525649,F. Christensen,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8712,535639,M. Holm,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8735,661529,C. Dehmie,Næstved,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8775,521242,M. Brems,Helsingør,"Helsingør - Næstved, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467825
8955,55960,J. Ankersen,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8956,370269,M. Kiilerich,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8957,480513,S. Trier Jakobsen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8958,524504,D. Kruse,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8959,57970,A. Sigurdarson,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8960,380837,C. Kudsk,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8962,556414,D. Wilkins,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8963,729780,A. Saine,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8964,443690,M. Opondo,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8965,372292,S. Sommer,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8968,562451,M. Vestergård,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8969,433983,C. Petersen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8971,56644,T. Mikkelsen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8972,0,,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8977,56989,M. Jespersen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8981,82361,M. Delač,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8982,535622,P. Tjørnelund,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8985,57114,A. Jacobsen,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
8987,481918,J. Buus,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
9000,498085,P. Ngongo Iversen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
9002,191024,A. Ludwig,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
9010,511988,J. Kiilerich,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
9029,492376,E. Just,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
9033,0,,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
9734,450163,T. Sommer,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10063,577565,F. Heiselberg,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10148,579416,A. Beck Jensen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10229,544927,M. Lassen,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10237,497213,F. Kristensen,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10243,450069,A. Nørager,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10325,536576,Edmilson Santos,Horsens,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10374,557521,M. Kristensen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10429,329389,S. Denius Nielsen,Kolding IF,"Kolding IF - Horsens, 2 - 1","July 23, 2023 at 2:00:00 PM GMT+2",5467826
10599,450212,Y. Bakiz,AaB,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10600,56435,R. Thelander,AaB,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10601,0,,AaB,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10602,236019,N. Cavnić,HB Køge,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10603,303399,S. John,HB Køge,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10604,449452,M. Gudmann,HB Køge,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10605,738375,D. Efe,HB Køge,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10606,521023,Y. Dhaflaoui,HB Køge,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10612,673678,R. Odada,AaB,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
10613,619642,O. Ross,AaB,"AaB - HB Køge, 2 - 0","September 22, 2023 at 7:00:00 PM GMT+2",5467877
